x,y
-2.313784171577281668e-01,-3.161452071429441402e-01
1.424646072602089343e-02,-3.223000217087049896e-03
-3.556746179573139904e-02,4.561008452080378417e-02
4.676044299312234198e-01,-4.069669747459271347e-01
1.499549201353862493e-01,-1.723651801826869001e-01
-1.279954760278627923e-01,2.965389223350618775e-02
-2.558205700185000597e-01,4.515036653803119471e-01
2.347763662888954217e-01,8.234647268113573504e-02
3.712627032951457129e-01,2.598020496700438331e-01
-6.018076267213268854e-02,-2.204150907353688571e-01
2.717297072021632731e-01,-2.573254623877765379e-01
-4.020729718816772880e-01,-3.457521106632434060e-01
-4.045789865222395587e-01,3.221499228230271239e-01
-4.352960314272361630e-01,-1.070931250701343401e-01
2.979415013709689752e-01,3.785197004589756498e-01
3.269563624967511406e-01,-2.130151164244301065e-01
1.585934776296662740e-01,2.268132736908597680e-01
-9.983534168525040609e-02,2.290479035056144641e-01
-2.820772449868663018e-02,-4.600769043471876207e-01
4.193735922945793226e-01,-1.827840636264163321e-01
-3.834106039227875851e-01,8.562326144113105442e-02
6.515347167189110278e-02,-6.002682093792405943e-02
-3.498332703084560680e-01,-5.163911386099526851e-02
3.689401631375343049e-01,4.114020236285617638e-02
-6.043341950154410003e-02,-3.321725234222648870e-01
2.899682211300717016e-01,4.559460614977028925e-01
3.839628357421679405e-01,-1.345485068082897806e-01
4.021251628106349285e-01,-2.835765290303204900e-01
1.716385192492868306e-01,3.869707966212023731e-01
-4.471570290990371510e-01,-4.061610735709293429e-01
-1.309181355381777989e-01,-4.103662523575827281e-01
1.079718093263556666e-01,3.548176977872157245e-01
2.121049469385956343e-01,-4.690912748449428404e-01
-1.246077043590823052e-01,9.766683984796332985e-02
4.906992490032030529e-02,-2.047463395067432024e-01
1.117344729137894066e-01,-1.132149613736958826e-01
2.743681111665864925e-01,-4.520826895217200381e-01
2.351724239359648527e-01,-3.918159738060682518e-01
3.158068080667650324e-01,-4.986620134941606164e-01
-1.551566479101590956e-01,-1.192690293258399370e-01
-3.095276104907783155e-01,4.156507775527987780e-01
-2.270160970256479005e-01,-4.447054114421582910e-02
-1.862206555383748574e-01,-1.390700675744768744e-01
-2.714729718412916548e-01,4.099965240213671036e-01
2.165450443889044008e-01,4.471618246751480896e-01
2.416599058546579915e-01,-1.550495081569481792e-01
9.849517114588995925e-02,2.409863673134131079e-01
1.171991507697549700e-01,-1.830493849470426759e-01
3.675262338597947709e-01,-3.458647141883472997e-01
2.014907131249836225e-01,-4.088375781158785083e-01
2.016866786590526262e-01,6.248967683450373789e-02
-1.908277846891124341e-01,3.619744134317132156e-01
2.949477812460556403e-01,-1.189433891774997060e-01
1.472293567402462866e-01,4.634247102430751886e-01
1.866437143711981994e-01,-4.440637329178483972e-01
4.756406337243984650e-01,-2.094222208676182473e-01
3.177086110352629333e-01,-4.600404256255000712e-01
-4.981671257955402887e-01,-7.387238345483190805e-02
2.895736715891966684e-02,-8.394595669288040796e-02
3.696624365264192802e-01,2.216070300907579393e-01
-2.197533676290211180e-01,-1.502552113818470259e-01
-4.010072656943743374e-01,2.068819321219717844e-01
-2.628248362613629929e-01,-4.425675951314397283e-01
-1.224375373477171736e-01,-4.524403281277633582e-01
-5.692454937055527880e-02,1.599542033066618171e-02
1.570612396518194509e-01,-3.078678547593848291e-01
-3.298950279993651535e-01,-2.845221571648349768e-01
3.682813432636398709e-01,4.459010979020646692e-01
2.707495324958750782e-01,8.346836047256518676e-02
-2.472648019157751842e-01,3.900796222612472608e-01
-1.053185752996794733e-01,3.778885219513971050e-01
3.049898444912647055e-01,-3.890601371395774333e-01
-2.662038225184193592e-03,-2.521410229077323817e-01
-2.366499454458544649e-01,-4.196444691799253723e-01
8.430444849866843005e-02,-4.742511698268399023e-01
3.379277040376100771e-01,-2.517840550701551106e-01
-1.286882973652070383e-01,-6.892663959432386231e-03
8.165929009758253823e-03,-4.487900301663343416e-01
-2.358728446388508038e-01,-2.343802927099475630e-01
-1.832026580665767623e-01,-3.752164230882740759e-01
-1.725190699007947692e-01,4.657178013994925370e-02
1.455592195227813357e-01,1.926159862120989663e-01
4.658054326864424222e-01,1.326341474994181813e-02
1.679000929339190262e-01,2.633420773529709935e-01
-1.671681016762267546e-01,-3.449135795381971237e-01
1.157126248250688050e-01,1.285557344989281814e-01
3.525336926960878081e-01,1.371000074170102556e-01
2.997161691574589115e-01,-3.038199916224764222e-02
4.069716494656149819e-01,2.558088471781743145e-01
1.472542342938869542e-01,-4.417989709449303692e-01
-1.812519626877449105e-03,3.775590340474782591e-01
6.316920898539937074e-03,9.786050204649961171e-02
4.608240664586999991e-01,9.109555736234827006e-02
3.488017381736093769e-01,-4.819731380777274588e-01
-1.633781172307851026e-01,2.253167407919648979e-01
-2.533366698316364962e-01,-4.764791126378025155e-01
3.422210890668703209e-01,-3.773898799841627349e-01
1.610335068830500982e-01,3.285376491198599425e-01
-1.256509582904719591e-01,4.429403873198234365e-01
-3.240704195262463228e-01,1.726657804548690778e-01
-4.417191698325874660e-01,-2.056437440296734753e-01
3.149709495006334792e-01,-1.786829306905874104e-01
1.680721621728551718e-01,4.279356121818432834e-01
4.393333861486693470e-01,4.600159633894684852e-01
-3.300054911472747321e-01,3.139436499818883952e-01
-2.173638740289090057e-02,-3.218076214449978600e-01
-1.413177083146386903e-01,2.819860745732385432e-01
-4.602577162593131099e-01,-1.724235581573133336e-01
-5.914084991702726890e-02,1.206289431190316619e-01
-9.255735650041676046e-03,4.130952852117418805e-01
2.315842439414964316e-01,2.990232478866866606e-01
4.705007908294191465e-01,-4.422819617408981774e-01
-3.301835077473929125e-01,4.700182076349895127e-02
2.432164982120861019e-01,1.862817626868421006e-01
-4.675069268943132239e-01,-3.750521224311134105e-01
-7.284597472426675158e-02,-5.272056157003093824e-02
-3.644331733810543539e-02,-1.909904005792546211e-01
1.114024697343106440e-01,-4.515862706564318652e-01
-3.699509676410255854e-01,-1.903818765368547883e-01
3.319749252089231745e-02,3.793604097372278439e-01
-6.310424077061969894e-02,-4.168384612342791451e-01
-3.356376692004829909e-01,-3.223098966747065530e-01
-1.048200208280420515e-01,6.621101101537983646e-02
4.034162838566921483e-01,-1.060222015051539568e-01
4.524773920626851825e-02,1.511464877684295105e-01
-2.469791732703089104e-01,-2.509713727987660237e-01
1.036041999604827256e-02,4.475416343550244758e-01
-2.374166385431626947e-01,8.042545960862734766e-02
2.994713534316127967e-01,-7.792136007391940733e-02
9.987623294921624262e-02,-2.135898423966885173e-01
2.818100926700926601e-01,1.845526263172814485e-01
-4.618749877268751303e-01,6.443821604190748398e-02
2.175764271172991593e-01,3.356180438830087126e-02
-2.669482377684966323e-01,3.366213043512570335e-01
-1.890546990302915120e-01,4.821538940925929051e-01
7.014149289038153212e-02,3.623517863884726520e-01
-2.139522434295635378e-01,3.892548667641195781e-01
2.682893813268352745e-01,-3.769739176575043205e-01
-4.659966332282753920e-01,2.397339142974149601e-02
4.548833584528235163e-01,-1.761882384637591392e-01
3.059268242429540319e-01,4.155441762511826731e-01
-4.821557742222265519e-01,3.949704214513719558e-01
-4.950975639849299337e-01,-1.650157600178753514e-01
-1.604841974177416419e-01,-1.993572447668530701e-01
1.469043379065110289e-02,3.459688330940009493e-01
-2.972066351289613939e-01,-2.016751416849877632e-01
-2.223214148354528685e-01,1.298864513293956358e-01
-2.514674431903040075e-01,-3.475527687897860263e-01
-9.949448038775933912e-04,-6.380863220178054074e-02
2.500115286690092753e-01,4.594536329291347698e-01
-2.775686627606225865e-01,-2.365488563801521338e-01
-8.276099894798763512e-02,4.882407624305659111e-01
-4.942289472663885519e-01,-4.759567110799235445e-01
6.699404024206971620e-02,8.461452936703893479e-02
1.455377553190180528e-01,-2.089477850119587921e-01
1.826688226486184452e-01,4.625001561058564858e-01
-3.936684179100815584e-01,1.455581092684701261e-01
-3.491951397371590993e-01,-2.529352779579796540e-01
3.490392200297453007e-01,1.740105315723796953e-01
4.543676780412648775e-01,1.578936869747418759e-01
2.989416325226008225e-02,-2.707111167911150362e-01
-1.428821355426466988e-01,-2.711122196730570977e-01
-3.100405159037961655e-01,7.033595578497328638e-02
-1.628976951637688131e-01,3.340212016466111988e-01
7.657209850133424311e-02,1.923516432010008437e-02
2.011722128641815210e-01,-2.505395872309762462e-01
-1.538925756706099046e-01,-4.776690880269315320e-01
1.265364532784470086e-02,3.123455062890674316e-01
3.682938602582832566e-01,1.146998466420117296e-01
3.949284962945314725e-01,-3.286387287422777304e-01
1.331517989253044321e-01,-4.789499426264094417e-01
-3.279397794818655898e-01,2.122338994348262065e-01
4.293979589392564189e-01,-8.505889810826386052e-03
-3.757555389555770620e-01,2.567565262455262509e-01
-1.702262849525470190e-01,2.595086211085277927e-01
-3.541826331400780292e-01,4.865152292803924805e-01
-5.514163047579232618e-02,-4.845168315663844760e-01
-3.805885573500701891e-01,4.251488389416392399e-01
-9.862565063055421521e-02,-2.131734221080798797e-01
4.374296491841114243e-01,2.818408442842522676e-01
-2.321091266554724530e-01,-7.686406979307854222e-03
1.382413349249035639e-01,-3.455868205223224798e-01
-2.369587994854421564e-01,3.209049194646197423e-01
5.955968061811209302e-02,-4.049424677878351586e-01
-2.546361863550258287e-01,1.517750226637433753e-01
-4.672935010540122391e-01,2.054952595911128943e-01
1.969274210899662758e-01,9.712608687051421663e-02
3.817035972555435919e-01,4.863040749215281622e-01
4.587842670079241292e-01,-2.446681613834643110e-01
2.931121192374632756e-01,1.139266086638902609e-01
4.681281829795329585e-01,2.957469875859725095e-01
-4.891305882844968478e-01,9.182974692655399007e-02
-8.962443871668347717e-02,-1.496618494243502351e-01
-4.949363049729048614e-01,2.620173183448517573e-01
-3.909080913651790112e-01,-4.872897867596381882e-01
2.351570127485535233e-01,4.163800276674667344e-01
7.474943937627502588e-02,2.193475476327776119e-01
2.679931827573720504e-01,-9.093845330574708286e-02
-9.464472245236148218e-02,4.552618687833152045e-01
1.169586596094789911e-02,-1.932359026648913236e-01
-2.180570523697805962e-01,1.915721540291767389e-01
-2.351003485616427191e-01,-3.820260000520443455e-01
-3.314154839872921476e-01,-4.182976312291161181e-01
-4.749029806651685615e-01,-9.912386031961888458e-03
-2.179684597751448908e-03,2.802884971112041823e-01
-2.383733457265622413e-01,2.667924321244987684e-01
-4.245565338556984147e-01,-4.642054297127123919e-01
-3.668180556198625819e-01,1.164330121413384156e-01
-6.754532181025746373e-02,3.592591238236023665e-01
-4.272260252416476001e-01,-1.453154313322578273e-01
4.367086877066260753e-01,-3.824569796672410149e-01
4.703110408127881836e-01,2.221668510222299109e-01
-9.447443256318517613e-02,5.824889219171153210e-03
1.341617848185700235e-01,-2.466207531489456872e-01
1.752496128608293235e-01,1.719252317352953086e-01
-1.522676603917157978e-01,4.652533536377948531e-01
-6.907862151564246600e-02,5.203424932227363603e-02
-4.113751358096180422e-01,-4.207910493376145755e-01
-1.018816696145727202e-01,-3.895968357217021172e-01
4.389231185065642915e-01,-2.144970201577982571e-01
1.025418351992847948e-01,-1.511297250284990012e-01
3.982803691636463972e-01,-2.720795459046670625e-02
-3.925733341188534370e-02,1.501709933339151204e-01
-1.760464484946794861e-01,3.960799628800205641e-01
2.092105313357285057e-01,1.691163711493676169e-01
-3.661636650275303800e-02,8.370026229251552319e-02
2.329094535443171909e-01,-4.392954297118057544e-02
1.037809918866438447e-01,2.881800359206077022e-01
-2.022282893664553161e-01,2.863220619537772960e-01
4.978905148247814161e-01,-3.427475115813659601e-01
-4.235917634471643711e-01,-3.849133888414369986e-01
-1.684729365198747719e-02,-2.166523427618852748e-01
3.040065500479772198e-01,-2.247427305811314502e-01
2.863347046099418147e-02,-2.325702623840625594e-01
-2.661185303388368673e-01,-1.015423726045878161e-01
-4.335885453008870849e-01,3.028792305484904190e-01
-4.352477204566082003e-01,-1.470463089743544172e-03
-4.759811945755127449e-01,-9.862721959846673658e-02
-1.352527662291088117e-01,3.977209604857784297e-01
3.993623882243650947e-01,-2.125506257371190255e-01
-2.275370227582144411e-01,-1.868773936236511890e-01
-1.643633596893428750e-01,-2.386648606154853358e-01
-3.632674811687438554e-01,-3.514682942678925004e-01
1.904058893567339705e-01,3.494465831911646170e-01
-1.775865031766710456e-01,-1.009810197688786881e-01
-1.639721429229302474e-01,-7.366835757455097999e-02
1.358546677486668075e-01,5.456510345204845097e-02
-3.646828591252052054e-01,4.507765081661201101e-02
3.359804962056496813e-01,3.796692705060560336e-01
-2.222597708200124700e-01,-2.774102161276600365e-01
-3.020302554477896639e-01,1.065620835619524726e-01
-3.064070714590813038e-01,-3.855346628423038657e-01
3.451253347813381667e-01,-1.216774388744406160e-01
-6.976724659694505393e-02,2.851433936865510610e-01
-1.397673969678885630e-01,1.292650849506593314e-01
2.678646942130226138e-01,3.566654194061920080e-01
3.080892684023818218e-01,7.763165298660130997e-02
4.752326670774555395e-01,-2.767820659056839938e-01
-3.044968605446377596e-01,-4.632748116953423062e-02
-2.759980410244002869e-01,-3.714451172759176689e-01
3.856618056791614180e-01,4.111864550880357516e-01
-2.946012207559134399e-01,4.520201886589856333e-01
4.044151902166018275e-01,-7.299930054033253179e-02
-4.023228293305675662e-01,-2.946203096571531344e-01
-3.654910347572727369e-01,-2.877783273010396936e-01
